,sigma,optimizer,seed,r
1091,10.0,nelder-mead,92,1.0
1092,10.0,nelder-mead,93,1.0
1093,10.0,nelder-mead,94,1.0
1094,10.0,nelder-mead,95,1.0
1095,10.0,nelder-mead,96,1.0
1096,10.0,nelder-mead,97,1.0
1097,10.0,nelder-mead,98,1.0
1098,10.0,nelder-mead,99,1.0
1099,10.0,nelder-mead,100,1.0
1100,100.0,nelder-mead,1,0.7564488564562041
1101,100.0,nelder-mead,2,0.8316455660916964
1102,100.0,nelder-mead,3,0.7730625340270011
1103,100.0,nelder-mead,4,1.0
1104,100.0,nelder-mead,5,0.6848987978618768
1105,100.0,nelder-mead,6,0.7001598703809006
1106,100.0,nelder-mead,7,1.0
1107,100.0,nelder-mead,8,0.8873854857212681
1108,100.0,nelder-mead,9,1.0
1109,100.0,nelder-mead,10,1.0
1110,100.0,nelder-mead,11,1.0
1111,100.0,nelder-mead,12,0.6677499361596678
1112,100.0,nelder-mead,13,1.0
1113,100.0,nelder-mead,14,1.0
1114,100.0,nelder-mead,15,1.0
1115,100.0,nelder-mead,16,1.0
1116,100.0,nelder-mead,17,0.8528299196885125
1117,100.0,nelder-mead,18,1.0
1118,100.0,nelder-mead,19,0.7218670577845979
1119,100.0,nelder-mead,20,1.0
1120,100.0,nelder-mead,21,1.0
1121,100.0,nelder-mead,22,1.0
1122,100.0,nelder-mead,23,1.0
1123,100.0,nelder-mead,24,1.0
1124,100.0,nelder-mead,25,1.0
1125,100.0,nelder-mead,26,1.0
1126,100.0,nelder-mead,27,1.0
1127,100.0,nelder-mead,28,0.860870367916646
1128,100.0,nelder-mead,29,0.6711257408220441
1129,100.0,nelder-mead,30,1.0
1130,100.0,nelder-mead,31,1.0
1131,100.0,nelder-mead,32,0.9077889515840462
1132,100.0,nelder-mead,33,0.8093120148459294
1133,100.0,nelder-mead,34,1.0
1134,100.0,nelder-mead,35,1.0
1135,100.0,nelder-mead,36,0.9424977945571443
1136,100.0,nelder-mead,37,1.0
1137,100.0,nelder-mead,38,0.9883529557141186
1138,100.0,nelder-mead,39,1.0
1139,100.0,nelder-mead,40,0.5912649012780644
1140,100.0,nelder-mead,41,1.0
1141,100.0,nelder-mead,42,0.7936085411436219
1142,100.0,nelder-mead,43,0.7024369217050125
1143,100.0,nelder-mead,44,0.5927474283616775
1144,100.0,nelder-mead,45,1.0
1145,100.0,nelder-mead,46,1.0
1146,100.0,nelder-mead,47,0.752722337670329
1147,100.0,nelder-mead,48,0.905158299471696
1148,100.0,nelder-mead,49,0.6546535384326857
1149,100.0,nelder-mead,50,0.826430132067675
1150,100.0,nelder-mead,51,1.0
1151,100.0,nelder-mead,52,0.8889399636772758
1152,100.0,nelder-mead,53,0.49686333842857633
1153,100.0,nelder-mead,54,1.0
1154,100.0,nelder-mead,55,1.0
1155,100.0,nelder-mead,56,0.8601927659958114
1156,100.0,nelder-mead,57,1.0
1157,100.0,nelder-mead,58,0.7882735194624418
1158,100.0,nelder-mead,59,0.39502559500349743
1159,100.0,nelder-mead,60,0.8923171061489616
1160,100.0,nelder-mead,61,1.0
1161,100.0,nelder-mead,62,0.792197145913188
1162,100.0,nelder-mead,63,0.6651480836547233
1163,100.0,nelder-mead,64,0.791988282918428
1164,100.0,nelder-mead,65,1.0
1165,100.0,nelder-mead,66,0.6767610332964471
1166,100.0,nelder-mead,67,1.0
1167,100.0,nelder-mead,68,0.9663753838241672
1168,100.0,nelder-mead,69,0.8869927023278064
1169,100.0,nelder-mead,70,1.0
1170,100.0,nelder-mead,71,0.9231036641454333
1171,100.0,nelder-mead,72,0.8145319629881933
1172,100.0,nelder-mead,73,1.0
1173,100.0,nelder-mead,74,0.8679515996320062
1174,100.0,nelder-mead,75,1.0
1175,100.0,nelder-mead,76,0.9234022775794937
1176,100.0,nelder-mead,77,0.6462458355118461
1177,100.0,nelder-mead,78,1.0
1178,100.0,nelder-mead,79,0.9408247618329162
1179,100.0,nelder-mead,80,0.9095736883435874
1180,100.0,nelder-mead,81,0.7960152759457992
1181,100.0,nelder-mead,82,1.0
1182,100.0,nelder-mead,83,1.0
1183,100.0,nelder-mead,84,1.0
1184,100.0,nelder-mead,85,0.409424444694814
1185,100.0,nelder-mead,86,1.0
1186,100.0,nelder-mead,87,1.0
1187,100.0,nelder-mead,88,0.9493998895553049
1188,100.0,nelder-mead,89,1.0
1189,100.0,nelder-mead,90,0.8683036574047569
1190,100.0,nelder-mead,91,1.0
1191,100.0,nelder-mead,92,0.9446213449313484
1192,100.0,nelder-mead,93,1.0
1193,100.0,nelder-mead,94,1.0
1194,100.0,nelder-mead,95,1.0
1195,100.0,nelder-mead,96,1.0
1196,100.0,nelder-mead,97,1.0
1197,100.0,nelder-mead,98,0.6509751740568163
1198,100.0,nelder-mead,99,1.0
1199,100.0,nelder-mead,100,1.0
1200,0.1,powell,1,1.0
1201,0.1,powell,2,1.0
1202,0.1,powell,3,1.0
1203,0.1,powell,4,1.0
1204,0.1,powell,5,1.0
1205,0.1,powell,6,1.0
1206,0.1,powell,7,1.0
1207,0.1,powell,8,1.0
1208,0.1,powell,9,1.0
1209,0.1,powell,10,1.0
1210,0.1,powell,11,1.0
1211,0.1,powell,12,0.9907182983727192
1212,0.1,powell,13,1.0
1213,0.1,powell,14,1.0
1214,0.1,powell,15,1.0
1215,0.1,powell,16,1.0
1216,0.1,powell,17,1.0
1217,0.1,powell,18,1.0
1218,0.1,powell,19,1.0
1219,0.1,powell,20,0.8578670016387302
1220,0.1,powell,21,1.0
1221,0.1,powell,22,1.0
1222,0.1,powell,23,1.0
1223,0.1,powell,24,1.0
1224,0.1,powell,25,0.9947962198057769
1225,0.1,powell,26,1.0
1226,0.1,powell,27,1.0
1227,0.1,powell,28,0.8699788076830938
1228,0.1,powell,29,1.0
1229,0.1,powell,30,1.0
1230,0.1,powell,31,1.0
1231,0.1,powell,32,1.0
1232,0.1,powell,33,1.0
1233,0.1,powell,34,1.0
1234,0.1,powell,35,0.8333184934955989
1235,0.1,powell,36,0.8447944955947979
1236,0.1,powell,37,1.0
1237,0.1,powell,38,1.0
1238,0.1,powell,39,1.0
1239,0.1,powell,40,1.0
1240,0.1,powell,41,1.0
1241,0.1,powell,42,1.0
1242,0.1,powell,43,1.0
1243,0.1,powell,44,1.0
1244,0.1,powell,45,1.0
1245,0.1,powell,46,1.0
1246,0.1,powell,47,1.0
1247,0.1,powell,48,1.0
1248,0.1,powell,49,1.0
1249,0.1,powell,50,0.8647158693957638
1250,0.1,powell,51,0.8663007959804542
1251,0.1,powell,52,1.0
1252,0.1,powell,53,1.0
1253,0.1,powell,54,1.0
1254,0.1,powell,55,1.0
1255,0.1,powell,56,1.0
1256,0.1,powell,57,1.0
1257,0.1,powell,58,1.0
1258,0.1,powell,59,0.9916776256285765
1259,0.1,powell,60,1.0
1260,0.1,powell,61,0.843697465675421
1261,0.1,powell,62,0.988274056978396
1262,0.1,powell,63,1.0
1263,0.1,powell,64,1.0
1264,0.1,powell,65,0.9980343423266358
1265,0.1,powell,66,1.0
1266,0.1,powell,67,0.9982696772595184
1267,0.1,powell,68,0.8347639116330497
1268,0.1,powell,69,0.8511793929261267
1269,0.1,powell,70,1.0
1270,0.1,powell,71,1.0
1271,0.1,powell,72,1.0
1272,0.1,powell,73,0.8277221139108641
1273,0.1,powell,74,0.9949076368183382
1274,0.1,powell,75,1.0
1275,0.1,powell,76,1.0
1276,0.1,powell,77,1.0
1277,0.1,powell,78,0.9943920326385515
1278,0.1,powell,79,1.0
1279,0.1,powell,80,1.0
1280,0.1,powell,81,1.0
1281,0.1,powell,82,1.0
1282,0.1,powell,83,0.9956147624020028
1283,0.1,powell,84,0.8422705697778373
1284,0.1,powell,85,1.0
1285,0.1,powell,86,0.9916491023392457
1286,0.1,powell,87,1.0
1287,0.1,powell,88,1.0
1288,0.1,powell,89,1.0
1289,0.1,powell,90,1.0
1290,0.1,powell,91,1.0
1291,0.1,powell,92,1.0
1292,0.1,powell,93,0.9985686398445056
1293,0.1,powell,94,1.0
1294,0.1,powell,95,1.0
1295,0.1,powell,96,1.0
1296,0.1,powell,97,1.0
1297,0.1,powell,98,0.8316812749489989
1298,0.1,powell,99,1.0
1299,0.1,powell,100,0.994651491808655
1300,1.0,powell,1,1.0
1301,1.0,powell,2,1.0
1302,1.0,powell,3,0.967284616931105
1303,1.0,powell,4,0.7215851675286893
1304,1.0,powell,5,0.7486080242163499
1305,1.0,powell,6,1.0
1306,1.0,powell,7,0.8777677815930828
1307,1.0,powell,8,1.0
1308,1.0,powell,9,1.0
1309,1.0,powell,10,1.0
1310,1.0,powell,11,1.0
1311,1.0,powell,12,1.0
1312,1.0,powell,13,1.0
1313,1.0,powell,14,1.0
1314,1.0,powell,15,0.9944575779601644
1315,1.0,powell,16,1.0
1316,1.0,powell,17,1.0
1317,1.0,powell,18,1.0
1318,1.0,powell,19,1.0
1319,1.0,powell,20,0.9800332844325219
1320,1.0,powell,21,0.9616893216908078
1321,1.0,powell,22,1.0
1322,1.0,powell,23,0.8831921388816948
1323,1.0,powell,24,0.8879453460634321
1324,1.0,powell,25,0.9376044131441656
1325,1.0,powell,26,0.8978857022573263
1326,1.0,powell,27,1.0
1327,1.0,powell,28,0.9902316952785133
1328,1.0,powell,29,1.0
1329,1.0,powell,30,1.0
1330,1.0,powell,31,1.0
1331,1.0,powell,32,1.0
1332,1.0,powell,33,1.0
1333,1.0,powell,34,1.0
1334,1.0,powell,35,0.8761573305369534
1335,1.0,powell,36,0.8939984218631469
1336,1.0,powell,37,1.0
1337,1.0,powell,38,1.0
1338,1.0,powell,39,1.0
1339,1.0,powell,40,1.0
1340,1.0,powell,41,0.9407331755286912
1341,1.0,powell,42,1.0
1342,1.0,powell,43,1.0
1343,1.0,powell,44,0.9544158114377614
1344,1.0,powell,45,0.8560920360274993
1345,1.0,powell,46,0.9656514836048673
1346,1.0,powell,47,0.883457846312393
1347,1.0,powell,48,1.0
1348,1.0,powell,49,1.0
1349,1.0,powell,50,0.9914754477280875
1350,1.0,powell,51,0.9592569727081335
1351,1.0,powell,52,0.8919971874337105
1352,1.0,powell,53,1.0
1353,1.0,powell,54,1.0
1354,1.0,powell,55,1.0
1355,1.0,powell,56,1.0
1356,1.0,powell,57,1.0
1357,1.0,powell,58,1.0
1358,1.0,powell,59,1.0
1359,1.0,powell,60,1.0
1360,1.0,powell,61,0.9271824817521491
1361,1.0,powell,62,0.9716328828523968
1362,1.0,powell,63,1.0
1363,1.0,powell,64,0.9745486180485202
1364,1.0,powell,65,1.0
1365,1.0,powell,66,1.0
1366,1.0,powell,67,0.9433800787450786
1367,1.0,powell,68,0.9534839112648248
1368,1.0,powell,69,1.0
1369,1.0,powell,70,0.7475488401256838
1370,1.0,powell,71,1.0
1371,1.0,powell,72,1.0
1372,1.0,powell,73,1.0
1373,1.0,powell,74,1.0
1374,1.0,powell,75,1.0
1375,1.0,powell,76,1.0
1376,1.0,powell,77,1.0
1377,1.0,powell,78,1.0
1378,1.0,powell,79,1.0
1379,1.0,powell,80,1.0
1380,1.0,powell,81,1.0
1381,1.0,powell,82,0.9111630002372035
1382,1.0,powell,83,1.0
1383,1.0,powell,84,1.0
1384,1.0,powell,85,1.0
1385,1.0,powell,86,1.0
1386,1.0,powell,87,1.0
1387,1.0,powell,88,1.0
1388,1.0,powell,89,0.9962127597819426
1389,1.0,powell,90,1.0
1390,1.0,powell,91,0.9127945903452518
1391,1.0,powell,92,1.0
1392,1.0,powell,93,1.0
1393,1.0,powell,94,1.0
1394,1.0,powell,95,1.0
1395,1.0,powell,96,1.0
1396,1.0,powell,97,1.0
1397,1.0,powell,98,1.0
1398,1.0,powell,99,1.0
1399,1.0,powell,100,1.0
1400,10.0,powell,1,1.0
1401,10.0,powell,2,1.0
1402,10.0,powell,3,0.9759075628045601
1403,10.0,powell,4,1.0
1404,10.0,powell,5,1.0
1405,10.0,powell,6,0.957105391349336
1406,10.0,powell,7,1.0
1407,10.0,powell,8,1.0
1408,10.0,powell,9,1.0
1409,10.0,powell,10,1.0
1410,10.0,powell,11,0.981428164019182
1411,10.0,powell,12,1.0
1412,10.0,powell,13,1.0
1413,10.0,powell,14,1.0
1414,10.0,powell,15,1.0
1415,10.0,powell,16,1.0
1416,10.0,powell,17,1.0
1417,10.0,powell,18,1.0
1418,10.0,powell,19,0.8095446910409668
1419,10.0,powell,20,1.0
1420,10.0,powell,21,1.0
1421,10.0,powell,22,1.0
1422,10.0,powell,23,1.0
1423,10.0,powell,24,1.0
1424,10.0,powell,25,1.0
1425,10.0,powell,26,1.0
1426,10.0,powell,27,1.0
1427,10.0,powell,28,1.0
1428,10.0,powell,29,1.0
1429,10.0,powell,30,1.0
1430,10.0,powell,31,0.9827690862412957
1431,10.0,powell,32,1.0
1432,10.0,powell,33,1.0
1433,10.0,powell,34,1.0
1434,10.0,powell,35,0.9836421546267844
1435,10.0,powell,36,1.0
1436,10.0,powell,37,1.0
1437,10.0,powell,38,1.0
1438,10.0,powell,39,1.0
1439,10.0,powell,40,1.0
1440,10.0,powell,41,0.9880562116680187
1441,10.0,powell,42,1.0
1442,10.0,powell,43,1.0
1443,10.0,powell,44,1.0
1444,10.0,powell,45,1.0
1445,10.0,powell,46,1.0
1446,10.0,powell,47,1.0
1447,10.0,powell,48,1.0
1448,10.0,powell,49,1.0
1449,10.0,powell,50,1.0
1450,10.0,powell,51,1.0
1451,10.0,powell,52,1.0
1452,10.0,powell,53,1.0
1453,10.0,powell,54,1.0
1454,10.0,powell,55,1.0
1455,10.0,powell,56,1.0
1456,10.0,powell,57,1.0
1457,10.0,powell,58,1.0
1458,10.0,powell,59,1.0
1459,10.0,powell,60,1.0
1460,10.0,powell,61,0.9998679138616366
1461,10.0,powell,62,1.0
1462,10.0,powell,63,1.0
1463,10.0,powell,64,0.9578395020204457
1464,10.0,powell,65,1.0
1465,10.0,powell,66,1.0
1466,10.0,powell,67,1.0
1467,10.0,powell,68,0.9544322742407158
1468,10.0,powell,69,1.0
1469,10.0,powell,70,1.0
1470,10.0,powell,71,1.0
1471,10.0,powell,72,1.0
1472,10.0,powell,73,1.0
1473,10.0,powell,74,1.0
1474,10.0,powell,75,1.0
1475,10.0,powell,76,1.0
1476,10.0,powell,77,1.0
1477,10.0,powell,78,1.0
1478,10.0,powell,79,1.0
1479,10.0,powell,80,0.9782051926064711
1480,10.0,powell,81,0.9177554494558352
1481,10.0,powell,82,1.0
1482,10.0,powell,83,0.9921925164349804
1483,10.0,powell,84,1.0
1484,10.0,powell,85,1.0
1485,10.0,powell,86,1.0
1486,10.0,powell,87,1.0
1487,10.0,powell,88,1.0
1488,10.0,powell,89,0.973916956008067
1489,10.0,powell,90,1.0
1490,10.0,powell,91,1.0
1491,10.0,powell,92,1.0
1492,10.0,powell,93,1.0
1493,10.0,powell,94,1.0
1494,10.0,powell,95,1.0
1495,10.0,powell,96,1.0
1496,10.0,powell,97,1.0
1497,10.0,powell,98,1.0
1498,10.0,powell,99,1.0
1499,10.0,powell,100,1.0
1500,100.0,powell,1,1.0
1501,100.0,powell,2,1.0
1502,100.0,powell,3,1.0
1503,100.0,powell,4,1.0
1504,100.0,powell,5,1.0
1505,100.0,powell,6,1.0
1506,100.0,powell,7,1.0
1507,100.0,powell,8,1.0
1508,100.0,powell,9,0.8484544991575474
1509,100.0,powell,10,1.0
1510,100.0,powell,11,0.9617615785873451
1511,100.0,powell,12,1.0
1512,100.0,powell,13,1.0
1513,100.0,powell,14,1.0
1514,100.0,powell,15,1.0
1515,100.0,powell,16,1.0
1516,100.0,powell,17,0.9470751456070362
1517,100.0,powell,18,1.0
1518,100.0,powell,19,0.9190542491009573
1519,100.0,powell,20,0.868813919221602
1520,100.0,powell,21,1.0
1521,100.0,powell,22,0.8767656521197473
1522,100.0,powell,23,0.8300553777976616
1523,100.0,powell,24,1.0
1524,100.0,powell,25,1.0
1525,100.0,powell,26,1.0
1526,100.0,powell,27,1.0
1527,100.0,powell,28,0.9590281508581726
1528,100.0,powell,29,1.0
1529,100.0,powell,30,0.7201325877965906
1530,100.0,powell,31,1.0
1531,100.0,powell,32,1.0
1532,100.0,powell,33,0.9644892569814855
1533,100.0,powell,34,1.0
1534,100.0,powell,35,1.0
1535,100.0,powell,36,0.8150822368284636
1536,100.0,powell,37,1.0
1537,100.0,powell,38,1.0
1538,100.0,powell,39,0.9610335330202833
1539,100.0,powell,40,0.9927398702621041
1540,100.0,powell,41,0.8916166835038736
1541,100.0,powell,42,0.9415149728170868
1542,100.0,powell,43,1.0
1543,100.0,powell,44,1.0
1544,100.0,powell,45,0.8746874865826683
1545,100.0,powell,46,1.0
1546,100.0,powell,47,1.0
1547,100.0,powell,48,1.0
1548,100.0,powell,49,0.9211141345073185
1549,100.0,powell,50,1.0
1550,100.0,powell,51,1.0
1551,100.0,powell,52,1.0
1552,100.0,powell,53,1.0
1553,100.0,powell,54,1.0
1554,100.0,powell,55,0.9077579076309317
1555,100.0,powell,56,0.9852426622626799
1556,100.0,powell,57,0.7692121312149071
1557,100.0,powell,58,1.0
1558,100.0,powell,59,0.9867345985394326
1559,100.0,powell,60,0.9854654896365109
1560,100.0,powell,61,1.0
1561,100.0,powell,62,0.9887332720506197
1562,100.0,powell,63,1.0
1563,100.0,powell,64,0.9687501897655952
1564,100.0,powell,65,1.0
1565,100.0,powell,66,1.0
1566,100.0,powell,67,0.8869122803057571
1567,100.0,powell,68,1.0
1568,100.0,powell,69,0.8869927023278064
1569,100.0,powell,70,0.9616226468854857
1570,100.0,powell,71,0.9231036641454333
1571,100.0,powell,72,0.8540581704211724
1572,100.0,powell,73,0.9899623121046608
1573,100.0,powell,74,0.8222847199618439
1574,100.0,powell,75,1.0
1575,100.0,powell,76,1.0
1576,100.0,powell,77,1.0
1577,100.0,powell,78,1.0
1578,100.0,powell,79,0.9841233821934627
1579,100.0,powell,80,0.8934140536338641
1580,100.0,powell,81,1.0
1581,100.0,powell,82,1.0
1582,100.0,powell,83,0.9693538191711054
1583,100.0,powell,84,0.8791087592863918
1584,100.0,powell,85,1.0
1585,100.0,powell,86,0.9417619153171044
1586,100.0,powell,87,0.8057430123638587
1587,100.0,powell,88,0.9493998895553049
1588,100.0,powell,89,1.0
1589,100.0,powell,90,0.675635643395793
1590,100.0,powell,91,1.0
1591,100.0,powell,92,1.0
1592,100.0,powell,93,1.0
1593,100.0,powell,94,1.0
1594,100.0,powell,95,1.0
1595,100.0,powell,96,1.0
1596,100.0,powell,97,0.9149343671803567
1597,100.0,powell,98,0.8755384427767331
1598,100.0,powell,99,0.7945161445693807
1599,100.0,powell,100,1.0
